KM389220	dsDNA_phage_474	0.263022	5.48356e-12	2/1000
KM389373	dsDNA_phage_474	0.263022	3.2349e-12	2/1000
KM411958	dsDNA_phage_474	0.263022	9.92249e-12	2/1000
KM411959	dsDNA_phage_474	0.263022	9.9491e-12	2/1000
KM411960	dsDNA_phage_474	0.263022	9.95203e-12	2/1000
KM607002	dsDNA_phage_163	0.263022	1.12762e-11	2/1000
KM607003	dsDNA_phage_163	0.263022	1.12774e-11	2/1000
KM974184	dsDNA_phage_474	0.263022	9.95217e-12	2/1000
KP027196	dsDNA_phage_400	0.263022	2.09289e-12	2/1000
KP027196	dsDNA_phage_546	0.263022	2.82145e-12	2/1000
KP027196	dsDNA_phage_903	0.263022	2.14851e-12	2/1000
KP027203	dsDNA_phage_400	0.263022	2.11398e-12	2/1000
KP027203	dsDNA_phage_546	0.263022	2.8545e-12	2/1000
KP027203	dsDNA_phage_903	0.263022	2.17044e-12	2/1000
KP027204	dsDNA_phage_400	0.263022	2.11466e-12	2/1000
KP027204	dsDNA_phage_546	0.263022	2.85556e-12	2/1000
KP027204	dsDNA_phage_903	0.263022	2.17115e-12	2/1000
KP994390	dsDNA_phage_474	0.263022	9.8889e-12	2/1000
KR052142	dsDNA_phage_474	0.263022	9.94697e-12	2/1000
KR054032	dsDNA_phage_474	0.263022	9.9027e-12	2/1000
KR093631	dsDNA_phage_564	0.263022	3.68548e-12	2/1000
KR269718	dsDNA_phage_163	0.263022	1.13069e-11	2/1000
KR269720	dsDNA_phage_175	0.263022	1.85218e-10	2/1000
KR997934	dsDNA_phage_400	0.263022	2.09094e-12	2/1000
KR997934	dsDNA_phage_546	0.263022	2.8184e-12	2/1000
KR997934	dsDNA_phage_903	0.263022	2.14648e-12	2/1000
KT001912	dsDNA_phage_163	0.263022	5.76407e-12	2/1000
KT363731	dsDNA_phage_400	0.263022	2.10083e-12	2/1000
KT363731	dsDNA_phage_546	0.263022	2.83388e-12	2/1000
KT363731	dsDNA_phage_903	0.263022	2.15676e-12	2/1000
KT438500	dsDNA_phage_400	0.263022	2.08026e-12	2/1000
KT438500	dsDNA_phage_546	0.263022	2.80168e-12	2/1000
KT438500	dsDNA_phage_903	0.263022	2.13536e-12	2/1000
KU130126	dsDNA_phage_163	0.263022	9.20097e-12	2/1000
KU130126	dsDNA_phage_389	0.263022	2.80763e-12	2/1000
KU130127	dsDNA_phage_163	0.263022	9.28089e-12	2/1000
KU130127	dsDNA_phage_389	0.263022	2.82106e-12	2/1000
KU130128	dsDNA_phage_163	0.263022	9.26446e-12	2/1000
KU130128	dsDNA_phage_389	0.263022	2.81831e-12	2/1000
KU130129	dsDNA_phage_163	0.263022	9.29526e-12	2/1000
KU130129	dsDNA_phage_389	0.263022	2.82347e-12	2/1000
KU130130	dsDNA_phage_163	0.263022	9.31846e-12	2/1000
KU130130	dsDNA_phage_389	0.263022	2.82735e-12	2/1000
KU130131	dsDNA_phage_163	0.263022	9.26558e-12	2/1000
KU130131	dsDNA_phage_389	0.263022	2.81849e-12	2/1000
KU948710	dsDNA_phage_474	0.263022	9.92625e-12	2/1000
KU963248	dsDNA_phage_127	0.263022	5.49759e-12	2/1000
KX130861	dsDNA_phage_163	0.263022	1.1305e-11	2/1000
KX130862	dsDNA_phage_163	0.263022	1.12778e-11	2/1000
KX278419	dsDNA_phage_163	0.263022	6.23217e-12	2/1000
KX369586	dsDNA_phage_400	0.263022	2.10703e-12	2/1000
KX369586	dsDNA_phage_546	0.263022	2.84359e-12	2/1000
KX369586	dsDNA_phage_903	0.263022	2.16321e-12	2/1000
KX507046	dsDNA_phage_163	0.263022	1.04794e-11	2/1000
KX522649	dsDNA_phage_400	0.263022	2.12227e-12	2/1000
KX522649	dsDNA_phage_546	0.263022	2.86751e-12	2/1000
KX522649	dsDNA_phage_903	0.263022	2.17906e-12	2/1000
KX522943	dsDNA_phage_400	0.263022	2.12228e-12	2/1000
KX522943	dsDNA_phage_546	0.263022	2.86753e-12	2/1000
KX522943	dsDNA_phage_903	0.263022	2.17908e-12	2/1000
KY514263	dsDNA_phage_163	0.263022	1.07826e-11	2/1000
KY971610	dsDNA_phage_163	0.263022	1.12352e-11	2/1000
KY979109	dsDNA_phage_175	0.263022	5.43464e-11	2/1000
LT985573	dsDNA_phage_448	0.263022	1.39765e-12	2/1000
LT985590	dsDNA_phage_448	0.263022	1.36479e-12	2/1000
LT985593	dsDNA_phage_448	0.263022	7.88906e-13	2/1000
LT993247	dsDNA_phage_448	0.263022	4.83135e-13	2/1000
LT996073	dsDNA_phage_448	0.263022	3.38783e-13	2/1000
LT996075	dsDNA_phage_448	0.263022	1.15176e-12	2/1000
LT996078	dsDNA_phage_163	0.263022	4.0905e-12	2/1000
MF001354	dsDNA_phage_163	0.263022	1.12912e-11	2/1000
MF490236	dsDNA_phage_474	0.263022	9.92625e-12	2/1000
MF490238	dsDNA_phage_474	0.263022	9.92625e-12	2/1000
MF668283	dsDNA_phage_400	0.263022	2.1359e-12	2/1000
MF668283	dsDNA_phage_546	0.263022	2.88893e-12	2/1000
MF668283	dsDNA_phage_903	0.263022	2.19324e-12	2/1000
MG018930	dsDNA_phage_308	0.263022	3.87813e-12	2/1000
MG018930	dsDNA_phage_754	0.263022	2.16805e-12	2/1000
MG250484	dsDNA_phage_175	0.263022	1.88675e-10	2/1000
MG696114	dsDNA_phage_163	0.263022	1.12588e-11	2/1000
MG925340	dsDNA_phage_400	0.263022	2.11828e-12	2/1000
MG925340	dsDNA_phage_546	0.263022	2.86124e-12	2/1000
MG925340	dsDNA_phage_903	0.263022	2.17491e-12	2/1000
MG969411	dsDNA_phage_163	0.263022	1.13269e-11	2/1000
MH001458	dsDNA_phage_400	0.263022	2.11569e-12	2/1000
MH001458	dsDNA_phage_546	0.263022	2.85718e-12	2/1000
MH001458	dsDNA_phage_903	0.263022	2.17222e-12	2/1000
MH178381	dsDNA_phage_254	0.263022	5.43986e-12	2/1000
MH178381	dsDNA_phage_84	0.263022	1.21589e-11	2/1000
MH178382	dsDNA_phage_254	0.263022	5.43986e-12	2/1000
MH178382	dsDNA_phage_84	0.263022	1.21589e-11	2/1000
MH179480	dsDNA_phage_474	0.263022	1.00472e-11	2/1000
MH271310	dsDNA_phage_437	0.263022	5.78962e-12	2/1000
MH271316	dsDNA_phage_437	0.263022	5.79721e-12	2/1000
MH356729	dsDNA_phage_474	0.263022	9.95437e-12	2/1000
MH371109	dsDNA_phage_162	0.263022	1.15007e-11	2/1000
MH382836	dsDNA_phage_351	0.263022	5.25953e-12	2/1000
MH382836	dsDNA_phage_365	0.263022	2.73771e-12	2/1000
MH460463	dsDNA_phage_435	0.263022	6.40098e-12	2/1000
MH536811	dsDNA_phage_307	0.263022	1.22202e-11	2/1000
MH536811	dsDNA_phage_549	0.263022	1.93073e-11	2/1000
MH536811	dsDNA_phage_911	0.263022	2.9439e-12	2/1000
MH536816	dsDNA_phage_400	0.263022	2.07352e-12	2/1000
MH536816	dsDNA_phage_546	0.263022	2.79116e-12	2/1000
MH536816	dsDNA_phage_903	0.263022	2.12836e-12	2/1000
MH576974	dsDNA_phage_400	0.263022	2.07433e-12	2/1000
MH576974	dsDNA_phage_546	0.263022	2.79243e-12	2/1000
MH576974	dsDNA_phage_903	0.263022	2.1292e-12	2/1000
MH590589	dsDNA_phage_105	0.263022	2.8623e-11	2/1000
MH590589	dsDNA_phage_430	0.263022	3.24642e-11	2/1000
MH651172	dsDNA_phage_430	0.263022	3.23644e-11	2/1000
MH651172	dsDNA_phage_549	0.263022	1.95231e-11	2/1000
MH669006	dsDNA_phage_185	0.263022	2.50126e-12	2/1000
MH727593	dsDNA_phage_195	0.263022	2.7113e-12	2/1000
MH744414	dsDNA_phage_400	0.263022	2.10387e-12	2/1000
MH744414	dsDNA_phage_546	0.263022	2.83864e-12	2/1000
MH744414	dsDNA_phage_903	0.263022	2.15992e-12	2/1000
MH807811	dsDNA_phage_163	0.263022	6.21205e-12	2/1000
MH807814	dsDNA_phage_163	0.263022	6.14518e-12	2/1000
MH807816	dsDNA_phage_163	0.263022	6.11688e-12	2/1000
MH807818	dsDNA_phage_163	0.263022	6.05814e-12	2/1000
MH807819	dsDNA_phage_163	0.263022	6.19095e-12	2/1000
MK016501	dsDNA_phage_426	0.263022	2.4406e-12	2/1000
MK095192	dsDNA_phage_163	0.263022	6.05814e-12	2/1000
MK095193	dsDNA_phage_163	0.263022	6.10768e-12	2/1000
MK095194	dsDNA_phage_163	0.263022	6.10788e-12	2/1000
MK095195	dsDNA_phage_163	0.263022	6.10768e-12	2/1000
MK095196	dsDNA_phage_163	0.263022	6.10788e-12	2/1000
MK095197	dsDNA_phage_163	0.263022	6.10788e-12	2/1000
MK095198	dsDNA_phage_163	0.263022	6.10808e-12	2/1000
MK095199	dsDNA_phage_163	0.263022	6.10768e-12	2/1000
